
 num     #instances         #bytes  class name
 297:          2949         117960  sun.nio.cs.ISO_8859_1$Decoder
 298:          7368         117888  com.intellij.psi.impl.source.PsiImmediateClassType$1
 299:          7314         117024  java.util.HashSet
 300:          4874         116976  com.intellij.psi.impl.PsiSubstitutorImpl
 301:          3653         116896  com.intellij.psi.impl.ScopedClassHierarchy
 302:          2892         115680  org.kohsuke.rngom.digested.DAttributePattern
 303:          3605         115360  java.lang.ref.ReferenceQueue
 304:          2402         115296  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptInterfaceStubImpl
 305:          2058         115248  com.intellij.psi.ClassFileViewProvider
 306:          2058         115248  com.intellij.psi.impl.compiled.ClsFileImpl
 307:          1794         114816  com.intellij.lang.javascript.psi.impl.JSThisExpressionImpl
 308:          1794         114816  com.intellij.openapi.editor.impl.IntervalTreeImpl$1
 309:          2391         114768  com.intellij.psi.css.impl.stubs.CssSimpleSelectorStub
 310:          2045         114520  com.intellij.psi.impl.source.PsiTypeElementImpl
 311:          2856         114240  com.intellij.openapi.util.objectTree.ObjectNode
 312:          2375         114000  com.intellij.lang.javascript.psi.ecma6.impl.TypeScriptInterfaceImpl
 313:          4750         114000  com.intellij.util.text.ImmutableText$CompositeNode
 314:          4748         113952  java.awt.Dimension
 315:          2808         112320  com.intellij.psi.impl.source.javadoc.PsiDocTokenImpl
 316:          2804         112160  com.intellij.psi.impl.compiled.ClsClassImpl
 317:          3483         111456  java.util.Vector
 318:          3470         111040  org.intellij.plugins.relaxNG.model.descriptors.RngXmlAttributeDescriptor
 319:          4623         110952  javax.xml.namespace.QName
 320:          4610         110640  java.awt.EventQueue$3
 321:          6912         110592  com.intellij.psi.impl.source.PsiClassReferenceType$DelegatingClassResolveResult
 322:          2744         109760  com.intellij.lang.javascript.psi.impl.JSParameterListImpl
 323:          4573         109752  com.intellij.psi.impl.source.tree.RecursiveTreeElementWalkingVisitor$1
 324:          2284         109632  org.kohsuke.rngom.digested.DValuePattern
 325:          3399         108768  java.util.concurrent.locks.ReentrantLock$NonfairSync
 326:          4523         108552  com.intellij.patterns.ObjectPattern$3
 327:          4488         107712  com.intellij.openapi.application.TransactionGuardImpl$1
 328:          2240         107520  com.intellij.spring.contexts.model.SpringCachingProcessor$1
 329:          2240         107520  com.intellij.spring.contexts.model.SpringCachingProcessor$2
 330:          4430         106320  java.util.stream.FindOps$FindSink$OfRef
 331:          4408         105792  java.util.concurrent.Executors$RunnableAdapter
 332:          1202         105776  org.jetbrains.kotlin.serialization.ProtoBuf$Function
 333:          3301         105632  com.intellij.lang.javascript.psi.impl.JSAssignmentExpressionImpl
 334:          4380         105120  org.jetbrains.kotlin.protobuf.FieldSet
 335:          4372         104928  sun.font.TrueTypeFont$DirectoryEntry
 336:            30         104784  [[J
 337:          4364         104736  kotlin.sequences.GeneratorSequence
 338:          4364         104736  kotlin.sequences.GeneratorSequence$iterator$1
 339:          4364         104736  kotlin.sequences.SequencesKt__SequencesKt$generateSequence$2
 340:           221         104312  javax.swing.JCheckBox
 341:          4316         103584  [Lcom.intellij.lang.MetaLanguage;
 342:          1175         103400  org.jetbrains.kotlin.serialization.ProtoBuf$Type
 343:           156         102336  io.netty.util.internal.shaded.org.jctools.queues.MpscArrayQueue
 344:          3194         102208  com.intellij.psi.impl.compiled.ClsTypeElementImpl$1
 345:          4255         102120  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 346:          1062         101952  com.intellij.psi.impl.source.JavaDummyElement
 347:          1062         101952  com.intellij.psi.impl.source.JavaDummyHolder
 348:          4237         101688  com.intellij.openapi.vcs.ex.PartialLocalLineStatusTracker$RangeState
 349:          2536         101440  com.intellij.psi.css.impl.stubs.CssStub
 350:          4185         100440  [Lkotlin.sequences.Sequence;
 351:          4185         100440  kotlin.jvm.internal.ArrayIterator
 352:          4185         100440  kotlin.sequences.FlatteningSequence
 353:          4185         100440  kotlin.sequences.FlatteningSequence$iterator$1
 354:          6228          99648  com.intellij.lang.javascript.psi.types.JSTypeBaseImpl$JSResolvedTypeIdImpl
 355:          1550          99200  com.intellij.openapi.vfs.impl.VirtualFilePointerContainerImpl
 356:          4117          98808  com.intellij.psi.impl.smartPointers.HardElementInfo
 357:           272          98152  [Lorg.apache.xerces.util.SymbolHash$Entry;
 358:          2444          97760  com.intellij.codeInsight.template.impl.LiveTemplatesOptionsTopHitProvider$Option
 359:          4066          97584  com.intellij.patterns.XmlAttributeValuePattern$2
 360:          3026          96832  com.intellij.psi.PsiAnchor$StubIndexReference
 361:          1504          96256  com.intellij.lang.javascript.psi.impl.JSConditionalExpressionImpl
 362:           802          96240  org.jetbrains.idea.maven.navigator.MavenProjectsStructure$DependencyNode
 363:          5935          94960  com.intellij.psi.impl.source.tree.LazyParseableElement$ChameleonLock
 364:          3920          94080  gnu.trove.TIntArrayList
 365:          3890          93360  com.intellij.patterns.PsiElementPattern$Capture
 366:          1941          93168  com.intellij.openapi.util.IconLoader$CachedImageIcon
 367:          3873          92952  com.intellij.spring.boot.application.metadata.SpringBootApplicationMetaConfigKeyImpl$3
 368:          3833          91992  com.intellij.psi.impl.source.tree.injected.InjectedLanguageManagerImpl$PsiManagerRegisteredInjectorsAdapter$$Lambda$2176/1192904017
 369:          1914          91872  com.intellij.psi.css.impl.stubs.base.CssNamedStub
 370:          2843          90976  com.intellij.lang.javascript.psi.ecma6.impl.TypeScriptSingleTypeImpl
 371:          3754          90096  java.util.concurrent.ConcurrentLinkedQueue$Node
 372:          1402          89728  com.intellij.openapi.extensions.impl.ExtensionPointImpl
 373:          2242          89680  com.intellij.psi.css.impl.descriptor.value.CssGroupOrValue
 374:          1598          89488  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptVariableStubImpl
 375:          3726          89424  java.lang.Double
 376:          2790          89280  kotlin.sequences.TakeWhileSequence$iterator$1
 377:          2188          87520  kotlin.reflect.jvm.internal.impl.protobuf.SmallSortedMap$1
 378:          1083          86640  java.awt.event.MouseEvent
 379:          1543          86408  com.intellij.openapi.actionSystem.ActionStub
 380:          5384          86144  com.intellij.openapi.extensions.PluginId
 381:          5378          86048  com.intellij.util.indexing.FileBasedIndexImpl$ChangedFilesCollector$$Lambda$912/278824526
 382:          1343          85952  com.intellij.codeInsight.template.impl.TemplateImpl
 383:          1427          85232  [Ljava.lang.ref.SoftReference;
 384:          3540          84960  com.intellij.psi.impl.TypeCorrector
 385:          2123          84920  com.intellij.psi.stubs.StubIndexImpl$2
 386:          2650          84800  org.jdom.ImmutableAttribute
